Timestamp,Machine_ID,Operator_ID,Shift_ID,Machine_Type,GPS_Zone,Engine_Hours,Fuel_Used,Load_Cycles,Idling_Time,Hydraulic_Pressure,Hours_Since_Service,Seatbelt_Status,Proximity_Alert,Safety_Alert_Triggered
2026-09-05T07:00:00Z,M04,OP04,SH-20260905-A,Dozer,Zone_B,5740.6,45.4,16,17,329.4,213.1,true,true,true
2026-09-05T07:00:00Z,M05,OP05,SH-20260905-A,Articulated Truck,Zone_D,9501.0,38.2,5,20,300.4,443.3,true,true,true
2026-09-05T07:00:00Z,M06,OP06,SH-20260905-A,Motor Grader,Zone_E,3559.4,26.4,1,114,331.9,152.9,true,false,false
2026-09-05T09:00:00Z,M01,OP01,SH-20260905-A,Excavator,Zone_G,4607.3,29.9,66,5,330.0,184.8,true,false,false
2026-09-05T09:00:00Z,M02,OP02,SH-20260905-A,Wheel Loader,Zone_E,7930.5,28.8,50,2,328.0,124.0,true,false,false
2026-09-05T09:00:00Z,M03,OP03,SH-20260905-A,Excavator,Zone_A,11566.2,35.3,46,18,302.0,285.2,true,false,false
2026-09-05T09:00:00Z,M04,OP04,SH-20260905-A,Dozer,Zone_B,5742.4,43.6,20,6,326.9,214.9,true,false,false
2026-09-05T09:00:00Z,M05,OP05,SH-20260905-A,Articulated Truck,Zone_D,9502.9,47.1,6,4,309.7,445.2,true,false,false
2026-09-05T09:00:00Z,M06,OP06,SH-20260905-A,Motor Grader,Zone_F,3561.2,20.6,9,19,327.8,154.7,true,false,false
2026-09-05T11:00:00Z,M01,OP01,SH-20260905-A,Excavator,Zone_A,4609.2,29.7,45,37,328.0,186.7,true,false,false
2026-09-05T11:00:00Z,M02,OP02,SH-20260905-A,Wheel Loader,Zone_E,7932.4,30.0,41,17,325.5,125.9,true,false,false
2026-09-05T11:00:00Z,M03,OP03,SH-20260905-A,Excavator,Zone_G,11568.1,36.8,47,8,304.7,287.1,false,false,true
2026-09-05T11:00:00Z,M04,OP04,SH-20260905-A,Dozer,Zone_C,5744.2,46.3,21,13,329.1,216.7,true,false,false
2026-09-05T11:00:00Z,M05,OP05,SH-20260905-A,Articulated Truck,Zone_H,9504.8,47.2,5,9,307.2,447.1,true,false,false
2026-09-05T11:00:00Z,M06,OP06,SH-20260905-A,Motor Grader,Zone_F,3563.2,25.4,10,11,326.7,156.7,true,false,false
2026-09-05T13:00:00Z,M01,OP01,SH-20260905-A,Excavator,Zone_B,4611.1,38.0,55,2,320.4,188.6,true,true,true
2026-09-05T13:00:00Z,M02,OP02,SH-20260905-A,Wheel Loader,Zone_E,7934.3,21.6,28,48,327.8,127.8,true,false,false
2026-09-05T13:00:00Z,M03,OP03,SH-20260905-A,Excavator,Zone_B,11570.0,32.2,40,40,308.9,289.0,true,true,true
2026-09-05T13:00:00Z,M04,OP04,SH-20260905-A,Dozer,Zone_B,5746.2,32.6,10,60,332.4,218.7,true,true,true
2026-09-05T13:00:00Z,M05,OP05,SH-20260905-A,Articulated Truck,Zone_D,9506.7,32.1,3,61,302.6,449.0,true,false,false
2026-09-05T13:00:00Z,M06,OP06,SH-20260905-A,Motor Grader,Zone_F,3565.2,22.7,7,25,327.8,158.7,true,false,false
2026-09-05T15:00:00Z,M01,OP07,SH-20260905-B,Excavator,Zone_A,4613.0,35.6,60,13,324.7,190.5,true,false,false
2026-09-05T15:00:00Z,M02,OP08,SH-20260905-B,Wheel Loader,Zone_E,7936.1,28.4,41,12,325.2,129.6,true,false,false
2026-09-05T15:00:00Z,M03,OP09,SH-20260905-B,Excavator,Zone_F,11572.0,34.7,51,27,301.6,291.0,true,false,false
2026-09-05T15:00:00Z,M04,OP10,SH-20260905-B,Dozer,Zone_C,5748.2,48.8,23,12,332.1,220.7,true,false,false
2026-09-05T15:00:00Z,M05,OP11,SH-20260905-B,Articulated Truck,Zone_D,9508.6,45.3,5,12,305.1,450.9,true,false,false
2026-09-05T15:00:00Z,M06,OP12,SH-20260905-B,Motor Grader,Zone_G,3567.1,24.2,12,6,331.8,160.6,true,false,false
2026-09-05T17:00:00Z,M01,OP07,SH-20260905-B,Excavator,Zone_H,4615.0,39.9,53,12,329.1,192.5,true,false,false
2026-09-05T17:00:00Z,M02,OP08,SH-20260905-B,Wheel Loader,Zone_A,7938.1,31.8,43,4,323.6,131.6,true,false,false
2026-09-05T17:00:00Z,M03,OP09,SH-20260905-B,Excavator,Zone_B,11573.8,36.1,48,15,304.1,292.8,true,false,false
2026-09-05T17:00:00Z,M04,OP10,SH-20260905-B,Dozer,Zone_F,5750.1,43.8,27,24,332.4,222.6,true,true,true
2026-09-05T17:00:00Z,M05,OP11,SH-20260905-B,Articulated Truck,Zone_D,9510.5,46.4,6,8,304.4,452.8,false,false,true
2026-09-05T17:00:00Z,M06,OP12,SH-20260905-B,Motor Grader,Zone_F,3569.0,21.4,9,12,325.6,162.5,true,true,true
2026-09-05T19:00:00Z,M01,OP07,SH-20260905-B,Excavator,Zone_A,4616.9,37.6,45,4,328.2,194.4,true,true,true
2026-09-05T19:00:00Z,M02,OP08,SH-20260905-B,Wheel Loader,Zone_H,7940.0,30.9,40,9,326.5,133.5,true,false,false
2026-09-05T19:00:00Z,M03,OP09,SH-20260905-B,Excavator,Zone_A,11575.7,34.4,50,20,311.8,294.7,true,true,true
2026-09-05T19:00:00Z,M04,OP10,SH-20260905-B,Dozer,Zone_C,5752.0,45.2,23,11,327.2,224.5,true,false,false
2026-09-05T19:00:00Z,M05,OP11,SH-20260905-B,Articulated Truck,Zone_E,9512.4,40.6,4,22,308.0,454.7,true,true,true
2026-09-05T19:00:00Z,M06,OP12,SH-20260905-B,Motor Grader,Zone_E,3570.9,25.0,9,5,331.4,164.4,false,true,true
2026-09-05T21:00:00Z,M01,OP07,SH-20260905-B,Excavator,Zone_A,4618.7,31.1,54,16,331.2,196.2,true,true,true
2026-09-05T21:00:00Z,M02,OP08,SH-20260905-B,Wheel Loader,Zone_E,7941.8,20.6,26,57,324.0,135.3,true,false,false
2026-09-05T21:00:00Z,M03,OP09,SH-20260905-B,Excavator,Zone_A,11577.5,31.5,41,39,308.2,296.5,true,true,true
2026-09-05T21:00:00Z,M04,OP10,SH-20260905-B,Dozer,Zone_C,5753.9,30.1,10,74,330.5,226.4,true,false,false
2026-09-05T21:00:00Z,M05,OP11,SH-20260905-B,Articulated Truck,Zone_D,9514.3,42.5,5,31,304.5,456.6,true,false,false
2026-09-05T21:00:00Z,M06,OP12,SH-20260905-B,Motor Grader,Zone_F,3572.7,21.9,6,7,327.0,166.2,true,false,false
2026-09-06T07:00:00Z,M01,OP01,SH-20260906-A,Excavator,Zone_A,4620.6,37.7,57,10,328.8,198.1,true,true,true
2026-09-06T07:00:00Z,M02,OP02,SH-20260906-A,Wheel Loader,Zone_E,7943.7,29.1,44,8,331.3,137.2,true,false,false
2026-09-06T07:00:00Z,M03,OP03,SH-20260906-A,Excavator,Zone_A,11579.4,37.5,59,15,274.4,298.4,true,true,true
2026-09-06T07:00:00Z,M04,OP04,SH-20260906-A,Dozer,Zone_G,5755.7,34.1,17,50,333.6,228.2,true,false,false
2026-09-06T07:00:00Z,M05,OP05,SH-20260906-A,Articulated Truck,Zone_C,9516.1,45.4,6,9,307.6,458.4,true,false,false
2026-09-06T07:00:00Z,M06,OP06,SH-20260906-A,Motor Grader,Zone_H,3574.5,25.1,12,1,329.5,168.0,true,false,false
2026-09-06T09:00:00Z,M01,OP01,SH-20260906-A,Excavator,Zone_A,4622.5,31.4,51,26,326.8,200.0,true,false,false
2026-09-06T09:00:00Z,M02,OP02,SH-20260906-A,Wheel Loader,Zone_H,7945.7,30.1,42,7,326.0,139.2,true,false,false
2026-09-06T09:00:00Z,M03,OP03,SH-20260906-A,Excavator,Zone_B,11581.3,35.8,61,7,304.1,300.3,true,false,false
2026-09-06T09:00:00Z,M04,OP04,SH-20260906-A,Dozer,Zone_C,5757.7,46.7,23,2,327.7,230.2,true,false,false
2026-09-06T09:00:00Z,M05,OP05,SH-20260906-A,Articulated Truck,Zone_D,9518.0,41.5,4,20,300.9,460.3,true,false,false
2026-09-06T09:00:00Z,M06,OP06,SH-20260906-A,Motor Grader,Zone_F,3576.4,22.7,11,5,323.3,169.9,true,false,false
2026-09-06T11:00:00Z,M01,OP01,SH-20260906-A,Excavator,Zone_A,4624.4,37.2,60,1,332.6,201.9,true,false,false
2026-09-06T11:00:00Z,M02,OP02,SH-20260906-A,Wheel Loader,Zone_G,7947.6,26.2,38,20,327.6,141.1,true,true,true
2026-09-06T11:00:00Z,M03,OP03,SH-20260906-A,Excavator,Zone_B,11583.1,35.1,44,20,306.0,302.1,true,false,false
2026-09-06T11:00:00Z,M04,OP04,SH-20260906-A,Dozer,Zone_G,5759.7,44.5,23,17,328.8,232.2,true,true,true
2026-09-06T11:00:00Z,M05,OP05,SH-20260906-A,Articulated Truck,Zone_D,9519.9,45.0,6,1,299.1,462.2,true,false,false
2026-09-06T11:00:00Z,M06,OP06,SH-20260906-A,Motor Grader,Zone_H,3578.4,23.6,9,16,327.0,171.9,true,false,false
2026-09-06T13:00:00Z,M01,OP01,SH-20260906-A,Excavator,Zone_A,4626.3,26.6,36,51,333.4,203.8,false,false,true
2026-09-06T13:00:00Z,M02,OP02,SH-20260906-A,Wheel Loader,Zone_E,7949.5,19.0,15,76,324.4,143.0,true,false,false
2026-09-06T13:00:00Z,M03,OP03,SH-20260906-A,Excavator,Zone_B,11585.0,37.8,52,22,304.0,304.0,true,false,false
2026-09-06T13:00:00Z,M04,OP04,SH-20260906-A,Dozer,Zone_C,5761.6,28.8,8,78,331.4,234.1,true,false,false
2026-09-06T13:00:00Z,M05,OP05,SH-20260906-A,Articulated Truck,Zone_G,9521.7,37.0,4,46,302.8,464.0,true,false,false
2026-09-06T13:00:00Z,M06,OP06,SH-20260906-A,Motor Grader,Zone_F,3580.4,26.2,9,8,334.1,173.9,true,false,false
2026-09-06T15:00:00Z,M01,OP07,SH-20260906-B,Excavator,Zone_D,4628.2,35.0,59,15,328.3,205.7,true,false,false
2026-09-06T15:00:00Z,M02,OP08,SH-20260906-B,Wheel Loader,Zone_E,7951.3,27.1,38,14,326.7,144.8,true,true,true
2026-09-06T15:00:00Z,M03,OP09,SH-20260906-B,Excavator,Zone_B,11586.9,35.9,62,2,304.2,305.9,true,false,false
2026-09-06T15:00:00Z,M04,OP10,SH-20260906-B,Dozer,Zone_A,5763.4,41.3,23,27,330.4,235.9,true,false,false
2026-09-06T15:00:00Z,M05,OP11,SH-20260906-B,Articulated Truck,Zone_E,9523.6,49.8,7,2,309.5,465.9,true,true,true
2026-09-06T15:00:00Z,M06,OP12,SH-20260906-B,Motor Grader,Zone_F,3582.3,23.1,8,23,325.4,175.8,true,false,false
2026-09-06T17:00:00Z,M01,OP07,SH-20260906-B,Excavator,Zone_A,4630.0,30.1,60,25,329.7,207.5,true,true,true
2026-09-06T17:00:00Z,M02,OP08,SH-20260906-B,Wheel Loader,Zone_F,7953.2,28.6,34,23,318.6,146.7,true,false,false
2026-09-06T17:00:00Z,M03,OP09,SH-20260906-B,Excavator,Zone_B,11588.9,43.3,49,5,304.8,307.9,true,false,false
2026-09-06T17:00:00Z,M04,OP10,SH-20260906-B,Dozer,Zone_A,5765.3,49.6,22,1,330.2,237.8,true,true,true
2026-09-06T17:00:00Z,M05,OP11,SH-20260906-B,Articulated Truck,Zone_D,9525.6,53.1,5,6,306.7,467.9,true,false,false
2026-09-06T17:00:00Z,M06,OP12,SH-20260906-B,Motor Grader,Zone_C,3584.2,23.5,9,10,332.0,177.7,true,false,false
2026-09-06T19:00:00Z,M01,OP07,SH-20260906-B,Excavator,Zone_G,4631.9,40.7,54,4,327.3,209.4,true,false,false
2026-09-06T19:00:00Z,M02,OP08,SH-20260906-B,Wheel Loader,Zone_E,7955.2,32.2,38,5,322.5,148.7,true,true,true
2026-09-06T19:00:00Z,M03,OP09,SH-20260906-B,Excavator,Zone_H,11590.8,36.2,47,21,303.9,309.8,false,false,true
2026-09-06T19:00:00Z,M04,OP10,SH-20260906-B,Dozer,Zone_C,5767.2,46.9,28,7,329.5,239.7,true,false,false
2026-09-06T19:00:00Z,M05,OP11,SH-20260906-B,Articulated Truck,Zone_D,9527.6,46.1,4,20,298.0,469.9,true,false,false
2026-09-06T19:00:00Z,M06,OP12,SH-20260906-B,Motor Grader,Zone_E,3586.0,20.8,8,34,327.2,179.5,true,true,true
2026-09-06T21:00:00Z,M01,OP07,SH-20260906-B,Excavator,Zone_E,4633.9,26.0,26,68,331.3,211.4,true,true,true
2026-09-06T21:00:00Z,M02,OP08,SH-20260906-B,Wheel Loader,Zone_E,7957.0,26.6,39,17,320.8,150.5,true,true,true
2026-09-06T21:00:00Z,M03,OP09,SH-20260906-B,Excavator,Zone_B,11592.8,25.8,21,74,299.9,311.8,true,false,false
2026-09-06T21:00:00Z,M04,OP10,SH-20260906-B,Dozer,Zone_G,5769.0,39.3,16,37,326.3,241.5,true,false,false
2026-09-06T21:00:00Z,M05,OP11,SH-20260906-B,Articulated Truck,Zone_D,9529.4,34.1,3,42,304.4,471.7,true,false,false
2026-09-06T21:00:00Z,M06,OP12,SH-20260906-B,Motor Grader,Zone_F,3588.0,16.7,4,66,329.5,181.5,true,false,false
2026-09-07T07:00:00Z,M01,OP01,SH-20260907-A,Excavator,Zone_C,4635.7,32.8,43,13,330.4,213.2,true,true,true
2026-09-07T07:00:00Z,M02,OP02,SH-20260907-A,Wheel Loader,Zone_C,7958.8,30.4,50,1,326.7,152.3,true,true,true
2026-09-07T07:00:00Z,M03,OP03,SH-20260907-A,Excavator,Zone_B,11594.7,35.5,62,15,306.3,313.7,true,false,false
2026-09-07T07:00:00Z,M04,OP04,SH-20260907-A,Dozer,Zone_C,5771.0,46.1,22,11,330.0,243.5,true,true,true
2026-09-07T07:00:00Z,M05,OP05,SH-20260907-A,Articulated Truck,Zone_D,9531.3,44.4,5,21,300.6,473.6,true,false,false
2026-09-07T07:00:00Z,M06,OP06,SH-20260907-A,Motor Grader,Zone_F,3590.0,24.1,10,18,325.7,183.5,false,false,true
2026-09-07T09:00:00Z,M01,OP01,SH-20260907-A,Excavator,Zone_A,4637.7,38.3,57,6,326.4,215.2,true,false,false
2026-09-07T09:00:00Z,M02,OP02,SH-20260907-A,Wheel Loader,Zone_E,7960.7,29.0,33,18,325.0,154.2,true,false,false
2026-09-07T09:00:00Z,M03,OP03,SH-20260907-A,Excavator,Zone_B,11596.6,37.7,61,4,307.7,315.6,true,false,false
2026-09-07T09:00:00Z,M04,OP04,SH-20260907-A,Dozer,Zone_C,5772.8,44.1,25,11,333.4,245.3,true,false,false
2026-09-07T09:00:00Z,M05,OP05,SH-20260907-A,Articulated Truck,Zone_D,9533.2,47.4,6,17,301.8,475.5,true,false,false
2026-09-07T09:00:00Z,M06,OP06,SH-20260907-A,Motor Grader,Zone_F,3592.0,23.2,10,11,325.5,185.5,true,false,false
2026-09-07T11:00:00Z,M01,OP01,SH-20260907-A,Excavator,Zone_A,4639.6,28.9,27,50,327.9,217.1,true,false,false
2026-09-07T11:00:00Z,M02,OP02,SH-20260907-A,Wheel Loader,Zone_E,7962.7,32.9,46,3,321.6,156.2,true,false,false
2026-09-07T11:00:00Z,M03,OP03,SH-20260907-A,Excavator,Zone_B,11598.4,51.7,38,40,305.0,317.4,true,false,false
2026-09-07T11:00:00Z,M04,OP04,SH-20260907-A,Dozer,Zone_C,5774.6,44.2,21,6,333.0,247.1,true,false,false
2026-09-07T11:00:00Z,M05,OP05,SH-20260907-A,Articulated Truck,Zone_F,9535.2,49.5,5,7,305.6,477.5,true,true,true
2026-09-07T11:00:00Z,M06,OP06,SH-20260907-A,Motor Grader,Zone_F,3593.9,19.7,8,34,333.7,187.4,true,true,true
2026-09-07T13:00:00Z,M01,OP01,SH-20260907-A,Excavator,Zone_A,4641.4,30.7,49,19,328.5,218.9,true,false,false
2026-09-07T13:00:00Z,M02,OP02,SH-20260907-A,Wheel Loader,Zone_E,7964.5,29.3,38,14,318.7,158.0,true,false,false
2026-09-07T13:00:00Z,M03,OP03,SH-20260907-A,Excavator,Zone_F,11600.2,29.7,35,53,305.1,319.2,true,false,false
2026-09-07T13:00:00Z,M04,OP04,SH-20260907-A,Dozer,Zone_C,5776.5,31.3,13,50,322.5,249.0,true,false,false
2026-09-07T13:00:00Z,M05,OP05,SH-20260907-A,Articulated Truck,Zone_D,9537.0,31.4,3,55,302.9,479.3,true,true,true
2026-09-07T13:00:00Z,M06,OP06,SH-20260907-A,Motor Grader,Zone_D,3595.8,15.7,4,70,328.0,189.3,true,true,true
2026-09-07T15:00:00Z,M01,OP07,SH-20260907-B,Excavator,Zone_D,4643.3,36.7,66,9,334.5,220.8,true,true,true
2026-09-07T15:00:00Z,M02,OP08,SH-20260907-B,Wheel Loader,Zone_E,7966.4,27.2,41,26,328.8,159.9,true,false,false
2026-09-07T15:00:00Z,M03,OP09,SH-20260907-B,Excavator,Zone_B,11602.1,43.9,62,7,300.7,321.1,true,true,true
2026-09-07T15:00:00Z,M04,OP10,SH-20260907-B,Dozer,Zone_C,5778.4,42.8,28,2,328.6,250.9,true,false,false
2026-09-07T15:00:00Z,M05,OP11,SH-20260907-B,Articulated Truck,Zone_D,9538.9,45.8,5,7,304.9,481.2,true,true,true
2026-09-07T15:00:00Z,M06,OP12,SH-20260907-B,Motor Grader,Zone_B,3597.6,20.4,8,27,325.8,191.1,true,true,true
2026-09-07T17:00:00Z,M01,OP07,SH-20260907-B,Excavator,Zone_A,4645.2,37.5,56,15,328.6,222.7,true,true,true
2026-09-07T17:00:00Z,M02,OP08,SH-20260907-B,Wheel Loader,Zone_E,7968.3,26.7,37,23,321.3,161.8,true,false,false
2026-09-07T17:00:00Z,M03,OP09,SH-20260907-B,Excavator,Zone_B,11604.0,33.6,47,26,301.4,323.0,true,false,false
2026-09-07T17:00:00Z,M04,OP10,SH-20260907-B,Dozer,Zone_C,5780.2,44.6,31,6,333.5,252.7,true,false,false
2026-09-07T17:00:00Z,M05,OP11,SH-20260907-B,Articulated Truck,Zone_A,9540.8,47.3,5,14,299.3,483.1,true,true,true
2026-09-07T17:00:00Z,M06,OP12,SH-20260907-B,Motor Grader,Zone_F,3599.6,25.9,9,2,331.2,193.1,true,false,false
2026-09-07T19:00:00Z,M01,OP07,SH-20260907-B,Excavator,Zone_A,4647.1,40.2,53,4,330.4,224.6,true,false,false
2026-09-07T19:00:00Z,M02,OP08,SH-20260907-B,Wheel Loader,Zone_F,7970.2,28.8,40,6,267.3,163.7,true,true,true
2026-09-07T19:00:00Z,M03,OP09,SH-20260907-B,Excavator,Zone_B,11605.9,43.0,63,5,307.7,324.9,true,false,false
2026-09-07T19:00:00Z,M04,OP10,SH-20260907-B,Dozer,Zone_C,5782.2,51.6,26,3,330.5,254.7,true,false,false
2026-09-07T19:00:00Z,M05,OP11,SH-20260907-B,Articulated Truck,Zone_D,9542.6,43.3,5,13,299.7,484.9,true,false,false
2026-09-07T19:00:00Z,M06,OP12,SH-20260907-B,Motor Grader,Zone_F,3601.5,20.5,7,34,337.2,195.0,true,true,true
2026-09-07T21:00:00Z,M01,OP07,SH-20260907-B,Excavator,Zone_E,4648.9,24.0,32,59,328.3,226.4,true,true,true
2026-09-07T21:00:00Z,M02,OP08,SH-20260907-B,Wheel Loader,Zone_E,7972.2,27.0,35,33,321.8,165.7,true,true,true
2026-09-07T21:00:00Z,M03,OP09,SH-20260907-B,Excavator,Zone_B,11607.7,27.4,42,46,301.1,326.7,true,false,false
2026-09-07T21:00:00Z,M04,OP10,SH-20260907-B,Dozer,Zone_C,5784.1,44.3,19,18,331.7,256.6,true,false,false
2026-09-07T21:00:00Z,M05,OP11,SH-20260907-B,Articulated Truck,Zone_D,9544.6,39.7,3,40,299.5,486.9,true,false,false
2026-09-07T21:00:00Z,M06,OP12,SH-20260907-B,Motor Grader,Zone_E,3603.3,14.7,5,71,324.1,196.8,true,true,true
2026-09-08T07:00:00Z,M01,OP01,SH-20260908-A,Excavator,Zone_A,4650.8,36.6,60,14,328.9,228.3,true,false,false
2026-09-08T07:00:00Z,M02,OP02,SH-20260908-A,Wheel Loader,Zone_E,7974.1,28.7,50,4,325.2,167.6,true,false,false
2026-09-08T07:00:00Z,M03,OP03,SH-20260908-A,Excavator,Zone_B,11609.5,37.3,53,2,304.5,328.5,true,false,false
2026-09-08T07:00:00Z,M04,OP04,SH-20260908-A,Dozer,Zone_G,5786.1,47.5,27,2,334.4,258.6,true,false,false
2026-09-08T07:00:00Z,M05,OP05,SH-20260908-A,Articulated Truck,Zone_D,9546.5,42.3,5,19,304.9,488.8,true,false,false
2026-09-08T07:00:00Z,M06,OP06,SH-20260908-A,Motor Grader,Zone_F,3605.1,25.2,10,3,328.6,198.6,true,false,false
2026-09-08T09:00:00Z,M01,OP01,SH-20260908-A,Excavator,Zone_A,4652.8,39.0,58,6,324.8,230.3,true,false,false
2026-09-08T09:00:00Z,M02,OP02,SH-20260908-A,Wheel Loader,Zone_E,7975.9,27.2,36,13,323.6,169.4,true,false,false
2026-09-08T09:00:00Z,M03,OP03,SH-20260908-A,Excavator,Zone_B,11611.5,38.3,54,1,306.4,330.5,true,false,false
2026-09-08T09:00:00Z,M04,OP04,SH-20260908-A,Dozer,Zone_C,5788.0,39.2,23,24,332.8,260.5,true,false,false
2026-09-08T09:00:00Z,M05,OP05,SH-20260908-A,Articulated Truck,Zone_D,9548.5,96.4,6,7,299.7,490.8,true,false,false
2026-09-08T09:00:00Z,M06,OP06,SH-20260908-A,Motor Grader,Zone_H,3606.9,22.1,9,20,329.5,200.4,true,false,false
2026-09-08T11:00:00Z,M01,OP01,SH-20260908-A,Excavator,Zone_G,4654.7,36.3,50,11,329.9,232.2,true,false,false
2026-09-08T11:00:00Z,M02,OP02,SH-20260908-A,Wheel Loader,Zone_A,7977.8,24.6,29,44,324.6,171.3,true,false,false
2026-09-08T11:00:00Z,M03,OP03,SH-20260908-A,Excavator,Zone_B,11613.4,33.6,43,31,303.6,332.4,true,false,false
2026-09-08T11:00:00Z,M04,OP04,SH-20260908-A,Dozer,Zone_C,5789.8,30.5,14,52,332.1,262.3,true,false,false
2026-09-08T11:00:00Z,M05,OP05,SH-20260908-A,Articulated Truck,Zone_D,9550.5,47.2,4,14,298.9,492.8,true,false,false
2026-09-08T11:00:00Z,M06,OP06,SH-20260908-A,Motor Grader,Zone_F,3608.8,23.1,10,10,328.6,202.3,true,false,false
2026-09-08T13:00:00Z,M01,OP01,SH-20260908-A,Excavator,Zone_A,4656.6,36.2,56,8,322.9,234.1,true,false,false
2026-09-08T13:00:00Z,M02,OP02,SH-20260908-A,Wheel Loader,Zone_E,7979.6,27.0,40,12,329.3,173.1,true,true,true
2026-09-08T13:00:00Z,M03,OP03,SH-20260908-A,Excavator,Zone_B,11615.3,31.1,35,39,298.1,334.3,true,false,false
2026-09-08T13:00:00Z,M04,OP04,SH-20260908-A,Dozer,Zone_H,5791.7,45.0,27,7,332.2,264.2,true,false,false
2026-09-08T13:00:00Z,M05,OP05,SH-20260908-A,Articulated Truck,Zone_D,9552.4,29.0,2,62,301.1,494.7,true,false,false
2026-09-08T13:00:00Z,M06,OP06,SH-20260908-A,Motor Grader,Zone_E,3610.6,16.1,4,69,328.3,204.1,true,true,true
2026-09-08T15:00:00Z,M01,OP07,SH-20260908-B,Excavator,Zone_B,4658.5,39.7,58,13,328.9,236.0,true,true,true
2026-09-08T15:00:00Z,M02,OP08,SH-20260908-B,Wheel Loader,Zone_E,7981.5,28.6,49,15,323.9,175.0,true,false,false
2026-09-08T15:00:00Z,M03,OP09,SH-20260908-B,Excavator,Zone_B,11617.2,38.1,46,21,301.8,336.2,true,true,true
2026-09-08T15:00:00Z,M04,OP10,SH-20260908-B,Dozer,Zone_H,5793.6,44.6,19,17,327.1,266.1,true,false,false
2026-09-08T15:00:00Z,M05,OP11,SH-20260908-B,Articulated Truck,Zone_D,9554.4,56.4,7,3,302.6,496.7,true,false,false
2026-09-08T15:00:00Z,M06,OP12,SH-20260908-B,Motor Grader,Zone_F,3612.5,23.4,6,21,324.0,206.0,true,false,false
2026-09-08T17:00:00Z,M01,OP07,SH-20260908-B,Excavator,Zone_G,4660.3,34.7,57,19,331.2,237.8,true,true,true
2026-09-08T17:00:00Z,M02,OP08,SH-20260908-B,Wheel Loader,Zone_E,7983.5,33.0,51,3,322.7,177.0,true,true,true
2026-09-08T17:00:00Z,M03,OP09,SH-20260908-B,Excavator,Zone_B,11619.0,36.9,45,15,306.9,338.0,true,false,false
2026-09-08T17:00:00Z,M04,OP10,SH-20260908-B,Dozer,Zone_E,5795.5,41.5,20,15,331.2,268.0,true,true,true
2026-09-08T17:00:00Z,M05,OP11,SH-20260908-B,Articulated Truck,Zone_D,9556.3,47.2,5,14,301.1,498.6,true,false,false
2026-09-08T17:00:00Z,M06,OP12,SH-20260908-B,Motor Grader,Zone_G,3614.5,21.2,8,28,323.9,208.0,true,true,true
2026-09-08T19:00:00Z,M01,OP07,SH-20260908-B,Excavator,Zone_C,4662.3,42.3,53,3,326.2,239.8,true,true,true
2026-09-08T19:00:00Z,M02,OP08,SH-20260908-B,Wheel Loader,Zone_E,7985.4,22.0,28,51,326.7,178.9,true,true,true
2026-09-08T19:00:00Z,M03,OP09,SH-20260908-B,Excavator,Zone_B,11621.0,42.6,50,8,304.0,340.0,true,false,false
2026-09-08T19:00:00Z,M04,OP10,SH-20260908-B,Dozer,Zone_C,5797.4,32.9,15,52,331.8,269.9,true,true,true
2026-09-08T19:00:00Z,M05,OP11,SH-20260908-B,Articulated Truck,Zone_E,9558.3,50.1,6,10,295.3,500.6,true,true,true
2026-09-08T19:00:00Z,M06,OP12,SH-20260908-B,Motor Grader,Zone_F,3616.5,24.2,6,34,328.8,210.0,true,false,false
2026-09-08T21:00:00Z,M01,OP07,SH-20260908-B,Excavator,Zone_A,4664.1,20.2,25,82,328.5,241.6,true,false,false
2026-09-08T21:00:00Z,M02,OP08,SH-20260908-B,Wheel Loader,Zone_E,7987.4,18.0,11,91,319.3,180.9,true,false,false
2026-09-08T21:00:00Z,M03,OP09,SH-20260908-B,Excavator,Zone_B,11622.9,36.8,40,16,300.9,341.9,true,false,false
2026-09-08T21:00:00Z,M04,OP10,SH-20260908-B,Dozer,Zone_H,5799.4,33.0,14,60,327.7,271.9,true,true,true
2026-09-08T21:00:00Z,M05,OP11,SH-20260908-B,Articulated Truck,Zone_D,9560.1,29.1,3,66,304.5,502.4,true,false,false
2026-09-08T21:00:00Z,M06,OP12,SH-20260908-B,Motor Grader,Zone_H,3618.3,23.9,9,3,332.8,211.8,true,true,true
2026-09-09T07:00:00Z,M01,OP01,SH-20260909-A,Excavator,Zone_A,4666.1,36.2,52,25,331.4,243.6,true,false,false
2026-09-09T07:00:00Z,M02,OP02,SH-20260909-A,Wheel Loader,Zone_E,7989.3,25.9,34,33,323.4,182.8,true,true,true
2026-09-09T07:00:00Z,M03,OP03,SH-20260909-A,Excavator,Zone_B,11624.8,39.3,58,10,297.3,343.8,true,true,true
2026-09-09T07:00:00Z,M04,OP04,SH-20260909-A,Dozer,Zone_B,5801.4,50.4,22,4,327.5,273.9,true,true,true
2026-09-09T07:00:00Z,M05,OP05,SH-20260909-A,Articulated Truck,Zone_D,9561.9,49.5,6,12,302.1,504.2,true,false,false
2026-09-09T07:00:00Z,M06,OP06,SH-20260909-A,Motor Grader,Zone_E,3620.3,23.4,7,24,325.7,213.8,true,true,true
2026-09-09T09:00:00Z,M01,OP01,SH-20260909-A,Excavator,Zone_B,4668.1,39.2,52,15,326.6,245.6,true,true,true
2026-09-09T09:00:00Z,M02,OP02,SH-20260909-A,Wheel Loader,Zone_E,7991.2,31.0,43,11,320.8,184.7,true,true,true
